date,municipality_id,usage
2017-07-01 12:00:00,8,1225
2017-07-01 12:00:00,9,653
2017-07-01 13:00:00,0,558
2017-07-01 13:00:00,1,308
2017-07-01 13:00:00,2,660
2017-07-01 13:00:00,3,1425
2017-07-01 13:00:00,4,3173
2017-07-01 13:00:00,5,252
2017-07-01 13:00:00,6,1198
2017-07-01 13:00:00,7,1323
2017-07-01 13:00:00,8,1249
2017-07-01 13:00:00,9,672
2017-07-01 14:00:00,0,538
2017-07-01 14:00:00,1,302
2017-07-01 14:00:00,2,638
2017-07-01 14:00:00,3,1434
2017-07-01 14:00:00,4,3137
2017-07-01 14:00:00,5,238
2017-07-01 14:00:00,6,1163
2017-07-01 14:00:00,7,1302
2017-07-01 14:00:00,8,1234
2017-07-01 14:00:00,9,673
2017-07-01 15:00:00,0,478
2017-07-01 15:00:00,1,276
2017-07-01 15:00:00,2,601
2017-07-01 15:00:00,3,1385
2017-07-01 15:00:00,4,3001
2017-07-01 15:00:00,5,189
2017-07-01 15:00:00,6,1072
2017-07-01 15:00:00,7,1213
2017-07-01 15:00:00,8,1166
2017-07-01 15:00:00,9,621
2017-07-01 16:00:00,0,429
2017-07-01 16:00:00,1,255
2017-07-01 16:00:00,2,548
2017-07-01 16:00:00,3,1231
2017-07-01 16:00:00,4,2661
2017-07-01 16:00:00,5,162
2017-07-01 16:00:00,6,970
2017-07-01 16:00:00,7,1108
2017-07-01 16:00:00,8,1057
2017-07-01 16:00:00,9,569
2017-07-02 07:00:00,0,170
2017-07-02 07:00:00,1,100
2017-07-02 07:00:00,2,322
2017-07-02 07:00:00,3,594
2017-07-02 07:00:00,4,1093
2017-07-02 07:00:00,5,59
2017-07-02 07:00:00,6,608
2017-07-02 07:00:00,7,659
2017-07-02 07:00:00,8,497
2017-07-02 07:00:00,9,346
2017-07-02 08:00:00,0,311
2017-07-02 08:00:00,1,146
2017-07-02 08:00:00,2,384
2017-07-02 08:00:00,3,902
2017-07-02 08:00:00,4,1953
2017-07-02 08:00:00,5,66
2017-07-02 08:00:00,6,783
2017-07-02 08:00:00,7,790
2017-07-02 08:00:00,8,787
2017-07-02 08:00:00,9,415
2017-07-02 09:00:00,0,440
2017-07-02 09:00:00,1,224
2017-07-02 09:00:00,2,501
2017-07-02 09:00:00,3,1271
2017-07-02 09:00:00,4,2788
2017-07-02 09:00:00,5,106
2017-07-02 09:00:00,6,1001
2017-07-02 09:00:00,7,1048
2017-07-02 09:00:00,8,1084
2017-07-02 09:00:00,9,556
2017-07-02 10:00:00,0,511
2017-07-02 10:00:00,1,273
2017-07-02 10:00:00,2,573
2017-07-02 10:00:00,3,1419
2017-07-02 10:00:00,4,3072
2017-07-02 10:00:00,5,153
2017-07-02 10:00:00,6,1113
2017-07-02 10:00:00,7,1210
2017-07-02 10:00:00,8,1215
2017-07-02 10:00:00,9,646
2017-07-02 11:00:00,0,553
2017-07-02 11:00:00,1,304
2017-07-02 11:00:00,2,602
2017-07-02 11:00:00,3,1452
2017-07-02 11:00:00,4,3126
2017-07-02 11:00:00,5,178
2017-07-02 11:00:00,6,1166
2017-07-02 11:00:00,7,1296
2017-07-02 11:00:00,8,1298
2017-07-02 11:00:00,9,705
2017-07-02 12:00:00,0,555
2017-07-02 12:00:00,1,300
2017-07-02 12:00:00,2,613
2017-07-02 12:00:00,3,1448
2017-07-02 12:00:00,4,3101
2017-07-02 12:00:00,5,193
2017-07-02 12:00:00,6,1191
2017-07-02 12:00:00,7,1312
2017-07-02 12:00:00,8,1294
2017-07-02 12:00:00,9,708
2017-07-02 13:00:00,0,564
2017-07-02 13:00:00,1,310
2017-07-02 13:00:00,2,648
2017-07-02 13:00:00,3,1446
2017-07-02 13:00:00,4,3087
2017-07-02 13:00:00,5,201
2017-07-02 13:00:00,6,1230
2017-07-02 13:00:00,7,1364
2017-07-02 13:00:00,8,1308
2017-07-02 13:00:00,9,731
2017-07-02 14:00:00,0,562
2017-07-02 14:00:00,1,313
2017-07-02 14:00:00,2,666
2017-07-02 14:00:00,3,1423
2017-07-02 14:00:00,4,3038
2017-07-02 14:00:00,5,197
2017-07-02 14:00:00,6,1254
2017-07-02 14:00:00,7,1384
2017-07-02 14:00:00,8,1293
2017-07-02 14:00:00,9,727
2017-07-02 15:00:00,0,515
2017-07-02 15:00:00,1,284
2017-07-02 15:00:00,2,606
2017-07-02 15:00:00,3,1277
2017-07-02 15:00:00,4,2745
2017-07-02 15:00:00,5,139
2017-07-02 15:00:00,6,1139
2017-07-02 15:00:00,7,1241
2017-07-02 15:00:00,8,1216
2017-07-02 15:00:00,9,644
2017-07-02 16:00:00,0,490
2017-07-02 16:00:00,1,260
2017-07-02 16:00:00,2,560
2017-07-02 16:00:00,3,1152
2017-07-02 16:00:00,4,2512
2017-07-02 16:00:00,5,134
2017-07-02 16:00:00,6,1059
2017-07-02 16:00:00,7,1141
2017-07-02 16:00:00,8,1129
2017-07-02 16:00:00,9,590
2017-07-03 08:00:00,0,259
2017-07-03 08:00:00,1,157
2017-07-03 08:00:00,2,442
2017-07-03 08:00:00,3,755
2017-07-03 08:00:00,4,1605
2017-07-03 08:00:00,5,65
2017-07-03 08:00:00,6,762
2017-07-03 08:00:00,7,829
2017-07-03 08:00:00,8,668
2017-07-03 08:00:00,9,396
2017-07-03 09:00:00,0,399
2017-07-03 09:00:00,1,208
2017-07-03 09:00:00,2,511
2017-07-03 09:00:00,3,1112
2017-07-03 09:00:00,4,2513
2017-07-03 09:00:00,5,89
2017-07-03 09:00:00,6,983
2017-07-03 09:00:00,7,1024
2017-07-03 09:00:00,8,997
2017-07-03 09:00:00,9,522
2017-07-03 10:00:00,0,492
2017-07-03 10:00:00,1,273
2017-07-03 10:00:00,2,589
2017-07-03 10:00:00,3,1305
2017-07-03 10:00:00,4,2987
2017-07-03 10:00:00,5,147
2017-07-03 10:00:00,6,1114
2017-07-03 10:00:00,7,1226
2017-07-03 10:00:00,8,1181
2017-07-03 10:00:00,9,646
2017-07-03 11:00:00,0,549
2017-07-03 11:00:00,1,312
2017-07-03 11:00:00,2,637
2017-07-03 11:00:00,3,1360
2017-07-03 11:00:00,4,3151
2017-07-03 11:00:00,5,204
2017-07-03 11:00:00,6,1194
2017-07-03 11:00:00,7,1344
2017-07-03 11:00:00,8,1274
2017-07-03 11:00:00,9,716
2017-07-03 12:00:00,0,579
2017-07-03 12:00:00,1,328
2017-07-03 12:00:00,2,675
2017-07-03 12:00:00,3,1410
2017-07-03 12:00:00,4,3212
2017-07-03 12:00:00,5,205
2017-07-03 12:00:00,6,1252
2017-07-03 12:00:00,7,1413
2017-07-03 12:00:00,8,1331
2017-07-03 12:00:00,9,775
2017-07-03 13:00:00,0,593
2017-07-03 13:00:00,1,343
2017-07-03 13:00:00,2,519
2017-07-03 13:00:00,3,1415
2017-07-03 13:00:00,4,3204
2017-07-03 13:00:00,5,200
2017-07-03 13:00:00,6,1115
2017-07-03 13:00:00,7,1300
2017-07-03 13:00:00,8,1351
2017-07-03 13:00:00,9,792
2017-07-03 14:00:00,0,560
2017-07-03 14:00:00,1,322
2017-07-03 14:00:00,2,502
2017-07-03 14:00:00,3,1393
2017-07-03 14:00:00,4,3125
2017-07-03 14:00:00,5,186
2017-07-03 14:00:00,6,1083
2017-07-03 14:00:00,7,1255
2017-07-03 14:00:00,8,1322
2017-07-03 14:00:00,9,762
2017-07-03 15:00:00,0,531
2017-07-03 15:00:00,1,308
2017-07-03 15:00:00,2,480
2017-07-03 15:00:00,3,1336
2017-07-03 15:00:00,4,2998
2017-07-03 15:00:00,5,163
2017-07-03 15:00:00,6,1045
2017-07-03 15:00:00,7,1213
2017-07-03 15:00:00,8,1285
2017-07-03 15:00:00,9,742
2017-07-03 16:00:00,0,482
2017-07-03 16:00:00,1,268
2017-07-03 16:00:00,2,420
2017-07-03 16:00:00,3,1202
2017-07-03 16:00:00,4,2637
2017-07-03 16:00:00,5,129
2017-07-03 16:00:00,6,944
2017-07-03 16:00:00,7,1053
2017-07-03 16:00:00,8,1174
2017-07-03 16:00:00,9,642
2017-07-04 08:00:00,0,325
2017-07-04 08:00:00,1,168
2017-07-04 08:00:00,2,402
2017-07-04 08:00:00,3,885
2017-07-04 08:00:00,4,1955
2017-07-04 08:00:00,5,80
2017-07-04 08:00:00,6,769
2017-07-04 08:00:00,7,796
2017-07-04 08:00:00,8,869
2017-07-04 08:00:00,9,403
2017-07-04 09:00:00,0,369
2017-07-04 09:00:00,1,195
2017-07-04 09:00:00,2,438
2017-07-04 09:00:00,3,1085
2017-07-04 09:00:00,4,2356
2017-07-04 09:00:00,5,106
2017-07-04 09:00:00,6,837
2017-07-04 09:00:00,7,887
2017-07-04 09:00:00,8,970
2017-07-04 09:00:00,9,458
2017-07-04 10:00:00,0,444
2017-07-04 10:00:00,1,243
2017-07-04 10:00:00,2,508
2017-07-04 10:00:00,3,1204
2017-07-04 10:00:00,4,2609
2017-07-04 10:00:00,5,144
2017-07-04 10:00:00,6,937
2017-07-04 10:00:00,7,1043
2017-07-04 10:00:00,8,1069
2017-07-04 10:00:00,9,544
2017-07-04 11:00:00,0,510
2017-07-04 11:00:00,1,290
2017-07-04 11:00:00,2,547
2017-07-04 11:00:00,3,1243
2017-07-04 11:00:00,4,2735
2017-07-04 11:00:00,5,188
2017-07-04 11:00:00,6,1003
2017-07-04 11:00:00,7,1149
2017-07-04 11:00:00,8,1159
2017-07-04 11:00:00,9,611
2017-07-04 12:00:00,0,542
2017-07-04 12:00:00,1,310
2017-07-04 12:00:00,2,549
2017-07-04 12:00:00,3,1252
2017-07-04 12:00:00,4,2762
2017-07-04 12:00:00,5,192
2017-07-04 12:00:00,6,1027
2017-07-04 12:00:00,7,1175
2017-07-04 12:00:00,8,1202
2017-07-04 12:00:00,9,638
2017-07-04 13:00:00,0,546
2017-07-04 13:00:00,1,319
2017-07-04 13:00:00,2,576
2017-07-04 13:00:00,3,1258
2017-07-04 13:00:00,4,2729
2017-07-04 13:00:00,5,188
2017-07-04 13:00:00,6,1045
2017-07-04 13:00:00,7,1232
2017-07-04 13:00:00,8,1206
2017-07-04 13:00:00,9,665
2017-07-04 14:00:00,0,517
2017-07-04 14:00:00,1,295
2017-07-04 14:00:00,2,548
2017-07-04 14:00:00,3,1199
2017-07-04 14:00:00,4,2567
2017-07-04 14:00:00,5,176
2017-07-04 14:00:00,6,1021
2017-07-04 14:00:00,7,1175
2017-07-04 14:00:00,8,1174
2017-07-04 14:00:00,9,636
2017-07-04 15:00:00,0,479
2017-07-04 15:00:00,1,260
2017-07-04 15:00:00,2,530
2017-07-04 15:00:00,3,1137
2017-07-04 15:00:00,4,2437
2017-07-04 15:00:00,5,165
2017-07-04 15:00:00,6,988
2017-07-04 15:00:00,7,1100
2017-07-04 15:00:00,8,1119
2017-07-04 15:00:00,9,579
2017-07-04 16:00:00,0,437
2017-07-04 16:00:00,1,210
2017-07-04 16:00:00,2,470
2017-07-04 16:00:00,3,984
2017-07-04 16:00:00,4,2114
2017-07-04 16:00:00,5,145
2017-07-04 16:00:00,6,909
2017-07-04 16:00:00,7,945
2017-07-04 16:00:00,8,993
2017-07-04 16:00:00,9,484
2017-07-05 08:00:00,0,102
2017-07-05 08:00:00,1,91
2017-07-05 08:00:00,2,268
2017-07-05 08:00:00,3,393
2017-07-05 08:00:00,4,702
2017-07-05 08:00:00,5,68
2017-07-05 08:00:00,6,450
2017-07-05 08:00:00,7,549
2017-07-05 08:00:00,8,432
2017-07-05 08:00:00,9,290
2017-07-05 09:00:00,0,192
2017-07-05 09:00:00,1,171
2017-07-05 09:00:00,2,287
2017-07-05 09:00:00,3,477
2017-07-05 09:00:00,4,852
2017-07-05 09:00:00,5,144
2017-07-05 09:00:00,6,485
2017-07-05 09:00:00,7,672
2017-07-05 09:00:00,8,538
2017-07-05 09:00:00,9,394
2017-07-05 10:00:00,0,278
2017-07-05 10:00:00,1,213
2017-07-05 10:00:00,2,315
2017-07-05 10:00:00,3,560
2017-07-05 10:00:00,4,1001
2017-07-05 10:00:00,5,233
2017-07-05 10:00:00,6,566
2017-07-05 10:00:00,7,774
2017-07-05 10:00:00,8,619
2017-07-05 10:00:00,9,468
2017-07-05 11:00:00,0,323
2017-07-05 11:00:00,1,245
2017-07-05 11:00:00,2,327
2017-07-05 11:00:00,3,613
2017-07-05 11:00:00,4,1064
2017-07-05 11:00:00,5,252
2017-07-05 11:00:00,6,592
2017-07-05 11:00:00,7,843
2017-07-05 11:00:00,8,652
2017-07-05 11:00:00,9,525
2017-07-05 12:00:00,0,387
2017-07-05 12:00:00,1,291
2017-07-05 12:00:00,2,388
2017-07-05 12:00:00,3,718
2017-07-05 12:00:00,4,1235
2017-07-05 12:00:00,5,297
2017-07-05 12:00:00,6,703
2017-07-05 12:00:00,7,1032
2017-07-05 12:00:00,8,761
2017-07-05 12:00:00,9,653
2017-07-05 13:00:00,0,473
2017-07-05 13:00:00,1,351
2017-07-05 13:00:00,2,509
2017-07-05 13:00:00,3,802
2017-07-05 13:00:00,4,1373
2017-07-05 13:00:00,5,370
2017-07-05 13:00:00,6,892
2017-07-05 13:00:00,7,1295
2017-07-05 13:00:00,8,894
2017-07-05 13:00:00,9,795
2017-07-05 14:00:00,0,466
2017-07-05 14:00:00,1,353
2017-07-05 14:00:00,2,527
2017-07-05 14:00:00,3,817
2017-07-05 14:00:00,4,1389
2017-07-05 14:00:00,5,355
2017-07-05 14:00:00,6,914
2017-07-05 14:00:00,7,1317
2017-07-05 14:00:00,8,900
2017-07-05 14:00:00,9,799
2017-07-05 15:00:00,0,447
2017-07-05 15:00:00,1,340
2017-07-05 15:00:00,2,558
2017-07-05 15:00:00,3,792
2017-07-05 15:00:00,4,1361
2017-07-05 15:00:00,5,399
2017-07-05 15:00:00,6,942
2017-07-05 15:00:00,7,1352
2017-07-05 15:00:00,8,946
2017-07-05 15:00:00,9,805
2017-07-05 16:00:00,0,409
2017-07-05 16:00:00,1,335
2017-07-05 16:00:00,2,557
2017-07-05 16:00:00,3,714
2017-07-05 16:00:00,4,1226
2017-07-05 16:00:00,5,377
2017-07-05 16:00:00,6,912
2017-07-05 16:00:00,7,1333
2017-07-05 16:00:00,8,906
2017-07-05 16:00:00,9,785
2017-07-06 08:00:00,0,70
2017-07-06 08:00:00,1,61
2017-07-06 08:00:00,2,336
2017-07-06 08:00:00,3,291
2017-07-06 08:00:00,4,579
2017-07-06 08:00:00,5,44
2017-07-06 08:00:00,6,549
2017-07-06 08:00:00,7,604
2017-07-06 08:00:00,8,342
2017-07-06 08:00:00,9,277
2017-07-06 09:00:00,0,92
2017-07-06 09:00:00,1,80
2017-07-06 09:00:00,2,340
2017-07-06 09:00:00,3,347
2017-07-06 09:00:00,4,653
2017-07-06 09:00:00,5,48
2017-07-06 09:00:00,6,554
2017-07-06 09:00:00,7,615
2017-07-06 09:00:00,8,360
2017-07-06 09:00:00,9,285
2017-07-06 10:00:00,0,257
2017-07-06 10:00:00,1,186
2017-07-06 10:00:00,2,339
2017-07-06 10:00:00,3,398
2017-07-06 10:00:00,4,769
2017-07-06 10:00:00,5,86
2017-07-06 10:00:00,6,576
2017-07-06 10:00:00,7,730
2017-07-06 10:00:00,8,474
2017-07-06 10:00:00,9,416
2017-07-06 11:00:00,0,360
2017-07-06 11:00:00,1,254
2017-07-06 11:00:00,2,345
2017-07-06 11:00:00,3,486
2017-07-06 11:00:00,4,920
2017-07-06 11:00:00,5,133
2017-07-06 11:00:00,6,628
2017-07-06 11:00:00,7,856
2017-07-06 11:00:00,8,570
2017-07-06 11:00:00,9,520
2017-07-06 12:00:00,0,377
2017-07-06 12:00:00,1,272
2017-07-06 12:00:00,2,332
2017-07-06 12:00:00,3,502
2017-07-06 12:00:00,4,969
2017-07-06 12:00:00,5,162
2017-07-06 12:00:00,6,614
2017-07-06 12:00:00,7,880
2017-07-06 12:00:00,8,595
2017-07-06 12:00:00,9,557
2017-07-06 13:00:00,0,453
2017-07-06 13:00:00,1,345
2017-07-06 13:00:00,2,408
2017-07-06 13:00:00,3,539
2017-07-06 13:00:00,4,1005
2017-07-06 13:00:00,5,225
2017-07-06 13:00:00,6,717
2017-07-06 13:00:00,7,1122
2017-07-06 13:00:00,8,769
2017-07-06 13:00:00,9,723
2017-07-06 14:00:00,0,448
2017-07-06 14:00:00,1,353
2017-07-06 14:00:00,2,436
2017-07-06 14:00:00,3,517
2017-07-06 14:00:00,4,977
2017-07-06 14:00:00,5,234
2017-07-06 14:00:00,6,728
2017-07-06 14:00:00,7,1166
2017-07-06 14:00:00,8,790
2017-07-06 14:00:00,9,739
2017-07-06 15:00:00,0,440
2017-07-06 15:00:00,1,354
2017-07-06 15:00:00,2,447
2017-07-06 15:00:00,3,512
2017-07-06 15:00:00,4,943
2017-07-06 15:00:00,5,220
2017-07-06 15:00:00,6,726
2017-07-06 15:00:00,7,1176
2017-07-06 15:00:00,8,846
2017-07-06 15:00:00,9,738
2017-07-06 16:00:00,0,354
2017-07-06 16:00:00,1,306
2017-07-06 16:00:00,2,411
2017-07-06 16:00:00,3,386
2017-07-06 16:00:00,4,713
2017-07-06 16:00:00,5,139
2017-07-06 16:00:00,6,626
2017-07-06 16:00:00,7,978
2017-07-06 16:00:00,8,789
2017-07-06 16:00:00,9,576
2017-07-07 08:00:00,0,297
2017-07-07 08:00:00,1,130
2017-07-07 08:00:00,2,402
2017-07-07 08:00:00,3,921
2017-07-07 08:00:00,4,1992
2017-07-07 08:00:00,5,58
2017-07-07 08:00:00,6,750
2017-07-07 08:00:00,7,732
2017-07-07 08:00:00,8,722
2017-07-07 08:00:00,9,339
2017-07-07 09:00:00,0,439
2017-07-07 09:00:00,1,198
2017-07-07 09:00:00,2,497
2017-07-07 09:00:00,3,1239
2017-07-07 09:00:00,4,2763
2017-07-07 09:00:00,5,96
2017-07-07 09:00:00,6,953
2017-07-07 09:00:00,7,942
2017-07-07 09:00:00,8,955
2017-07-07 09:00:00,9,454
2017-07-07 10:00:00,0,546
2017-07-07 10:00:00,1,275
2017-07-07 10:00:00,2,578
2017-07-07 10:00:00,3,1366
2017-07-07 10:00:00,4,3063
2017-07-07 10:00:00,5,151
2017-07-07 10:00:00,6,1087
2017-07-07 10:00:00,7,1141
2017-07-07 10:00:00,8,1109
2017-07-07 10:00:00,9,572
2017-07-07 11:00:00,0,574
2017-07-07 11:00:00,1,289
2017-07-07 11:00:00,2,613
2017-07-07 11:00:00,3,1421
2017-07-07 11:00:00,4,3170
2017-07-07 11:00:00,5,166
2017-07-07 11:00:00,6,1144
2017-07-07 11:00:00,7,1220
2017-07-07 11:00:00,8,1180
2017-07-07 11:00:00,9,616
2017-07-07 12:00:00,0,572
2017-07-07 12:00:00,1,286
2017-07-07 12:00:00,2,618
2017-07-07 12:00:00,3,1442
2017-07-07 12:00:00,4,3197
2017-07-07 12:00:00,5,169
2017-07-07 12:00:00,6,1157
2017-07-07 12:00:00,7,1232
2017-07-07 12:00:00,8,1190
2017-07-07 12:00:00,9,630
2017-07-07 13:00:00,0,581
2017-07-07 13:00:00,1,296
2017-07-07 13:00:00,2,623
2017-07-07 13:00:00,3,1441
2017-07-07 13:00:00,4,3184
2017-07-07 13:00:00,5,171
2017-07-07 13:00:00,6,1157
2017-07-07 13:00:00,7,1249
2017-07-07 13:00:00,8,1203
2017-07-07 13:00:00,9,635
2017-07-07 14:00:00,0,546
2017-07-07 14:00:00,1,296
2017-07-07 14:00:00,2,592
2017-07-07 14:00:00,3,1401
2017-07-07 14:00:00,4,3115
2017-07-07 14:00:00,5,165
2017-07-07 14:00:00,6,1088
2017-07-07 14:00:00,7,1207
2017-07-07 14:00:00,8,1176
2017-07-07 14:00:00,9,624
2017-07-07 15:00:00,0,525
2017-07-07 15:00:00,1,291
2017-07-07 15:00:00,2,573
2017-07-07 15:00:00,3,1364
2017-07-07 15:00:00,4,3043
2017-07-07 15:00:00,5,157
2017-07-07 15:00:00,6,1045
2017-07-07 15:00:00,7,1167
2017-07-07 15:00:00,8,1142
2017-07-07 15:00:00,9,603
2017-07-07 16:00:00,0,431
2017-07-07 16:00:00,1,258
2017-07-07 16:00:00,2,526
2017-07-07 16:00:00,3,1195
2017-07-07 16:00:00,4,2662
2017-07-07 16:00:00,5,128
2017-07-07 16:00:00,6,923
2017-07-07 16:00:00,7,1057
2017-07-07 16:00:00,8,1036
2017-07-07 16:00:00,9,540
2017-07-08 07:00:00,0,211
2017-07-08 07:00:00,1,136
2017-07-08 07:00:00,2,331
2017-07-08 07:00:00,3,594
2017-07-08 07:00:00,4,1175
2017-07-08 07:00:00,5,43
2017-07-08 07:00:00,6,664
2017-07-08 07:00:00,7,743
2017-07-08 07:00:00,8,571
2017-07-08 07:00:00,9,421
2017-07-08 08:00:00,0,364
2017-07-08 08:00:00,1,193
2017-07-08 08:00:00,2,400
2017-07-08 08:00:00,3,971
2017-07-08 08:00:00,4,2132
2017-07-08 08:00:00,5,55
2017-07-08 08:00:00,6,838
2017-07-08 08:00:00,7,883
2017-07-08 08:00:00,8,899
2017-07-08 08:00:00,9,492
2017-07-08 09:00:00,0,509
2017-07-08 09:00:00,1,282
2017-07-08 09:00:00,2,517
2017-07-08 09:00:00,3,1303
2017-07-08 09:00:00,4,2943
2017-07-08 09:00:00,5,121
2017-07-08 09:00:00,6,1047
2017-07-08 09:00:00,7,1148
2017-07-08 09:00:00,8,1122
2017-07-08 09:00:00,9,640
2017-07-08 10:00:00,0,560
2017-07-08 10:00:00,1,317
2017-07-08 10:00:00,2,579
2017-07-08 10:00:00,3,1394
2017-07-08 10:00:00,4,3168
2017-07-08 10:00:00,5,159
2017-07-08 10:00:00,6,1142
2017-07-08 10:00:00,7,1270
2017-07-08 10:00:00,8,1212
2017-07-08 10:00:00,9,700
2017-07-08 11:00:00,0,633
2017-07-08 11:00:00,1,344
2017-07-08 11:00:00,2,665
2017-07-08 11:00:00,3,1526
2017-07-08 11:00:00,4,3382
2017-07-08 11:00:00,5,245
2017-07-08 11:00:00,6,1295
2017-07-08 11:00:00,7,1424
2017-07-08 11:00:00,8,1364
2017-07-08 11:00:00,9,768
2017-07-08 12:00:00,0,625
2017-07-08 12:00:00,1,337
2017-07-08 12:00:00,2,663
2017-07-08 12:00:00,3,1530
2017-07-08 12:00:00,4,3396
2017-07-08 12:00:00,5,259
2017-07-08 12:00:00,6,1298
2017-07-08 12:00:00,7,1435
2017-07-08 12:00:00,8,1363
2017-07-08 12:00:00,9,781
2017-07-08 13:00:00,0,634
2017-07-08 13:00:00,1,349
2017-07-08 13:00:00,2,681
2017-07-08 13:00:00,3,1523
2017-07-08 13:00:00,4,3376
2017-07-08 13:00:00,5,262
2017-07-08 13:00:00,6,1331
2017-07-08 13:00:00,7,1488
2017-07-08 13:00:00,8,1379
2017-07-08 13:00:00,9,816
2017-07-08 14:00:00,0,638
2017-07-08 14:00:00,1,348
2017-07-08 14:00:00,2,680
2017-07-08 14:00:00,3,1482
2017-07-08 14:00:00,4,3318
2017-07-08 14:00:00,5,232
2017-07-08 14:00:00,6,1327
2017-07-08 14:00:00,7,1488
2017-07-08 14:00:00,8,1382
2017-07-08 14:00:00,9,817
2017-07-08 15:00:00,0,588
2017-07-08 15:00:00,1,326
2017-07-08 15:00:00,2,645
2017-07-08 15:00:00,3,1383
2017-07-08 15:00:00,4,3155
2017-07-08 15:00:00,5,172
2017-07-08 15:00:00,6,1259
2017-07-08 15:00:00,7,1416
2017-07-08 15:00:00,8,1309
2017-07-08 15:00:00,9,780
2017-07-08 16:00:00,0,520
2017-07-08 16:00:00,1,273
2017-07-08 16:00:00,2,571
2017-07-08 16:00:00,3,1204
2017-07-08 16:00:00,4,2740
2017-07-08 16:00:00,5,136
2017-07-08 16:00:00,6,1140
2017-07-08 16:00:00,7,1243
2017-07-08 16:00:00,8,1156
2017-07-08 16:00:00,9,681
2017-07-09 08:00:00,0,262
2017-07-09 08:00:00,1,162
2017-07-09 08:00:00,2,367
2017-07-09 08:00:00,3,733
2017-07-09 08:00:00,4,1595
2017-07-09 08:00:00,5,46
2017-07-09 08:00:00,6,738
2017-07-09 08:00:00,7,818
2017-07-09 08:00:00,8,659
2017-07-09 08:00:00,9,460
2017-07-09 09:00:00,0,431
2017-07-09 09:00:00,1,242
2017-07-09 09:00:00,2,459
2017-07-09 09:00:00,3,1129
2017-07-09 09:00:00,4,2621
2017-07-09 09:00:00,5,70
2017-07-09 09:00:00,6,952
2017-07-09 09:00:00,7,1034
2017-07-09 09:00:00,8,937
2017-07-09 09:00:00,9,584
2017-07-09 10:00:00,0,506
2017-07-09 10:00:00,1,287
2017-07-09 10:00:00,2,558
2017-07-09 10:00:00,3,1340
2017-07-09 10:00:00,4,3094
2017-07-09 10:00:00,5,116
2017-07-09 10:00:00,6,1102
2017-07-09 10:00:00,7,1223
2017-07-09 10:00:00,8,1055
2017-07-09 10:00:00,9,674
2017-07-09 11:00:00,0,568
2017-07-09 11:00:00,1,320
2017-07-09 11:00:00,2,617
2017-07-09 11:00:00,3,1385
2017-07-09 11:00:00,4,3232
2017-07-09 11:00:00,5,160
2017-07-09 11:00:00,6,1223
2017-07-09 11:00:00,7,1369
2017-07-09 11:00:00,8,1158
2017-07-09 11:00:00,9,761
2017-07-09 12:00:00,0,594
2017-07-09 12:00:00,1,348
2017-07-09 12:00:00,2,648
2017-07-09 12:00:00,3,1425
2017-07-09 12:00:00,4,3279
2017-07-09 12:00:00,5,169
2017-07-09 12:00:00,6,1266
2017-07-09 12:00:00,7,1462
2017-07-09 12:00:00,8,1205
2017-07-09 12:00:00,9,823
2017-07-09 13:00:00,0,589
2017-07-09 13:00:00,1,350
2017-07-09 13:00:00,2,687
2017-07-09 13:00:00,3,1446
2017-07-09 13:00:00,4,3274
2017-07-09 13:00:00,5,181
2017-07-09 13:00:00,6,1297
2017-07-09 13:00:00,7,1497
2017-07-09 13:00:00,8,1205
2017-07-09 13:00:00,9,819
2017-07-09 14:00:00,0,575
2017-07-09 14:00:00,1,342
2017-07-09 14:00:00,2,681
2017-07-09 14:00:00,3,1436
2017-07-09 14:00:00,4,3253
2017-07-09 14:00:00,5,172
2017-07-09 14:00:00,6,1280
2017-07-09 14:00:00,7,1481
2017-07-09 14:00:00,8,1189
2017-07-09 14:00:00,9,811
2017-07-09 15:00:00,0,552
2017-07-09 15:00:00,1,344
2017-07-09 15:00:00,2,645
2017-07-09 15:00:00,3,1368
2017-07-09 15:00:00,4,3086
2017-07-09 15:00:00,5,143
2017-07-09 15:00:00,6,1221
2017-07-09 15:00:00,7,1449
2017-07-09 15:00:00,8,1365
2017-07-09 15:00:00,9,813
2017-07-09 16:00:00,0,510
2017-07-09 16:00:00,1,324
2017-07-09 16:00:00,2,571
2017-07-09 16:00:00,3,1200
2017-07-09 16:00:00,4,2704
2017-07-09 16:00:00,5,117
2017-07-09 16:00:00,6,1097
2017-07-09 16:00:00,7,1304
2017-07-09 16:00:00,8,1236
2017-07-09 16:00:00,9,742
2017-07-10 08:00:00,0,290
2017-07-10 08:00:00,1,144
2017-07-10 08:00:00,2,419
2017-07-10 08:00:00,3,803
2017-07-10 08:00:00,4,1716
2017-07-10 08:00:00,5,50
2017-07-10 08:00:00,6,840
2017-07-10 08:00:00,7,855
2017-07-10 08:00:00,8,735
2017-07-10 08:00:00,9,445
2017-07-10 09:00:00,0,444
2017-07-10 09:00:00,1,202
2017-07-10 09:00:00,2,469
2017-07-10 09:00:00,3,1100
2017-07-10 09:00:00,4,2506
2017-07-10 09:00:00,5,74
2017-07-10 09:00:00,6,1022
2017-07-10 09:00:00,7,1006
2017-07-10 09:00:00,8,1027
2017-07-10 09:00:00,9,546
2017-07-10 10:00:00,0,563
2017-07-10 10:00:00,1,277
2017-07-10 10:00:00,2,552
2017-07-10 10:00:00,3,1324
